ID,G3E_FID,CD_SSDW,DEVICE_TYPE,CD_SSXL,NODE1_ID,NODE2_ID
6093,13212713,万江供电分局,10kV导线,万江F33西田线,8561496,8561525
7110,19217789,万江供电分局,站房接地刀闸,万江F33西田线,10109379,0
7111,19217791,万江供电分局,站房接地刀闸,万江F33西田线,10196077,0
7979,16511660,万江供电分局,站房引线,万江F33西田线,8560984,9166992
7109,19217779,万江供电分局,站房母线,万江F33西田线,10196282,10196282
6100,13213223,万江供电分局,10kV电缆,万江F33西田线,8563913,8563931
9571,19676114,万江供电分局,10kV电缆,万江F33西田线,11677009,11677011
6098,13212885,万江供电分局,10kV电缆终端头,万江F33西田线,11294088,8563389
6099,13213211,万江供电分局,10kV电缆终端头,万江F33西田线,11294092,8563913
10155,19817662,万江供电分局,变压器,万江F33西田线,10516706,0
5968,13211261,万江供电分局,10kV导线,万江F33西田线,11498940,8562723
10157,19817726,万江供电分局,10kV导线,万江F33西田线,10516631,8562699
10156,19817665,万江供电分局,高压表,万江F33西田线,10516710,10516708
6095,13212796,万江供电分局,高压表,万江F33西田线,8563411,8563417
6096,13212804,万江供电分局,站房电缆头,万江F33西田线,8563400,8563411
7138,19003490,万江供电分局,高压表,万江F33西田线,10010248,10010242
7139,19003494,万江供电分局,站房电缆头,万江F33西田线,10010258,10010248
45,13211500,万江供电分局,站房电缆头,万江F33西田线,11429875,9752380
6097,13212879,万江供电分局,10kV导线,万江F33西田线,9415614,8563382
95,13210760,万江供电分局,10kV导线,万江F33西田线,8562517,10516631
8499,18890545,万江供电分局,10kV开关,万江F33西田线,8560428,9915036
6109,13213387,万江供电分局,10kV电缆终端头,万江F33西田线,11294098,8563820
3759,13209219,万江供电分局,10kV开关,万江F33西田线,8561920,8561931
5986,13211457,万江供电分局,变压器,万江F33西田线,8562955,0
3761,13210257,万江供电分局,10kV开关,万江F33西田线,8562671,8562685
3760,13210226,万江供电分局,变压器,万江F33西田线,8562685,0
6133,13209477,万江供电分局,10kV电缆终端头,万江F33西田线,11294040,8561877
10150,19817648,万江供电分局,10kV开关,万江F33西田线,10516717,10516716
6132,13209468,万江供电分局,10kV导线,万江F33西田线,8561735,8561865
10149,19817647,万江供电分局,10kV导线,万江F33西田线,10516631,10516717
6154,13203084,万江供电分局,10kV开关,万江F33西田线,9166946,8560325
9594,19530414,万江供电分局,10kV电缆,万江F33西田线,10380713,10380714
3764,13211882,万江供电分局,10kV导线,万江F33西田线,9415614,9415720
6155,13203431,万江供电分局,10kV电缆,万江F33西田线,11430429,9352220
9597,19530520,万江供电分局,站房引线,万江F33西田线,10380705,10380707
9598,19530524,万江供电分局,站房引线,万江F33西田线,10380705,10380716
9595,19530435,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
9596,19530513,万江供电分局,站房引线,万江F33西田线,10380703,10380705
10154,19817660,万江供电分局,站房电缆头,万江F33西田线,10516713,10516710
6141,13207561,万江供电分局,10kV导线,万江F33西田线,8561427,9353427
6143,13204909,万江供电分局,10kV导线,万江F33西田线,10390320,10609027
6142,13202526,万江供电分局,站房母线,万江F33西田线,8560203,8560203
6138,13204724,万江供电分局,变压器,万江F33西田线,8561290,0
6137,13211068,万江供电分局,10kV导线,万江F33西田线,8561735,9415460
6140,13204819,万江供电分局,站房电缆头,万江F33西田线,8561268,8561274
6139,13204805,万江供电分局,10kV开关,万江F33西田线,8561280,8561290
6135,13210825,万江供电分局,10kV开关,万江F33西田线,8562864,10197227
10152,19817657,万江供电分局,10kV开关,万江F33西田线,10516708,10516706
10151,19817650,万江供电分局,10kV电缆终端头,万江F33西田线,10516716,10516715
6134,13208498,万江供电分局,10kV导线,万江F33西田线,9415285,8561735
6136,13209701,万江供电分局,10kV导线,万江F33西田线,9415470,8562309
6144,13209154,万江供电分局,变压器,万江F33西田线,8561931,0
10153,19817669,万江供电分局,10kV电缆,万江F33西田线,10516715,10516713
3758,13205935,万江供电分局,10kV电缆,万江F33西田线,8560935,8560959
3765,13212912,万江供电分局,10kV导线,万江F33西田线,9417270,8563903
7165,19217743,万江供电分局,10kV开关,万江F33西田线,10196280,10196077
7166,19217744,万江供电分局,站房电缆头,万江F33西田线,10196077,10196279
6110,13213394,万江供电分局,变压器,万江F33西田线,8563878,0
6111,13213413,万江供电分局,10kV开关,万江F33西田线,8563868,8563878
5988,13209993,万江供电分局,变压器,万江F33西田线,8562503,0
6113,13213426,万江供电分局,站房电缆头,万江F33西田线,8563834,8563857
6112,13213422,万江供电分局,高压表,万江F33西田线,8563857,8563868
5989,13210061,万江供电分局,10kV开关,万江F33西田线,8562490,8562503
5991,13205908,万江供电分局,10kV导线,万江F33西田线,9415972,8560921
5990,13210079,万江供电分局,高压表,万江F33西田线,8562479,8562490
6464,17602370,万江供电分局,10kV断连,万江F33西田线,9415720,9415734
7229,19218171,万江供电分局,站房引线,万江F33西田线,10196705,10196711
7226,19218145,万江供电分局,10kV开关,万江F33西田线,10196702,10196705
7225,19217835,万江供电分局,10kV电缆,万江F33西田线,10196279,10196278
7228,19218167,万江供电分局,站房引线,万江F33西田线,10196705,8561901
7227,19218146,万江供电分局,10kV开关,万江F33西田线,10196711,0
6158,13203584,万江供电分局,10kV电缆,万江F33西田线,8560444,10380696
3770,13210849,万江供电分局,站房电缆头,万江F33西田线,9355406,8562852
6160,13208198,万江供电分局,10kV电缆,万江F33西田线,8561642,8561653
6159,13210581,万江供电分局,10kV电缆,万江F33西田线,8562582,10010258
6157,13203489,万江供电分局,10kV电缆终端头,万江F33西田线,9915036,8560444
6156,13203478,万江供电分局,10kV导线,万江F33西田线,9414906,8560428
3769,13212780,万江供电分局,10kV开关,万江F33西田线,8563417,8563427
3766,13205316,万江供电分局,高压表,万江F33西田线,8561274,8561280
7169,19217749,万江供电分局,站房电缆头,万江F33西田线,10196285,10196284
7170,19217739,万江供电分局,站房母线,万江F33西田线,10196288,10196288
7167,19217747,万江供电分局,站房电缆头,万江F33西田线,10196278,10196277
7168,19217748,万江供电分局,站房电缆头,万江F33西田线,10196287,10196286
6114,13207652,万江供电分局,10kV导线,万江F33西田线,8561427,8561542
5987,13209328,万江供电分局,站房电缆头,万江F33西田线,8561891,10196702
3771,13210845,万江供电分局,高压表,万江F33西田线,8562852,8562864
6161,13208211,万江供电分局,10kV电缆终端头,万江F33西田线,8561653,9415332
6092,13213145,万江供电分局,高压表,万江F33西田线,10011092,10123469
11834,25158012,万江供电分局,10kV开关,万江F33西田线,8561245,11294299
11835,25158013,万江供电分局,10kV开关,万江F33西田线,8561806,11294032
11836,25158014,万江供电分局,10kV开关,万江F33西田线,8561865,11294040
9044,19406375,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
9043,19406371,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
11833,25158010,万江供电分局,10kV开关,万江F33西田线,8560468,11294279
6069,13211445,万江供电分局,10kV电缆终端头,万江F33西田线,11294070,8562902
9037,19406362,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
9036,19406361,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
11846,25158030,万江供电分局,10kV开关,万江F33西田线,8564383,11294094
9042,19406369,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
9040,19406366,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
11845,25158027,万江供电分局,10kV开关,万江F33西田线,8563281,11294102
6446,13295721,万江供电分局,站房电缆头,万江F33西田线,8560176,8560192
6445,13295692,万江供电分局,10kV开关,万江F33西田线,9166949,8560283
6444,13295683,万江供电分局,10kV开关,万江F33西田线,9166948,8560242
11849,25158034,万江供电分局,10kV开关,万江F33西田线,8560921,11294117
11848,25158033,万江供电分局,10kV开关,万江F33西田线,8563812,11294098
6447,13295736,万江供电分局,站房电缆头,万江F33西田线,8560242,11430429
6443,17494482,万江供电分局,10kV导线,万江F33西田线,9417270,9417281
10558,19995221,万江供电分局,站房电缆头,万江F33西田线,10601541,10601543
10557,19995312,万江供电分局,10kV电缆,万江F33西田线,10601543,10601544
9045,19406376,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
2206,13206943,万江供电分局,高压表,万江F33西田线,8561377,8561386
10559,19995223,万江供电分局,站房电缆头,万江F33西田线,10601544,10601513
9046,19406421,万江供电分局,10kV电缆,万江F33西田线,8582555,8560176
8979,19004430,万江供电分局,站房电缆头,万江F33西田线,8563931,10011092
6063,13206675,万江供电分局,10kV电缆,万江F33西田线,10601557,10601559
6066,13207119,万江供电分局,10kV导线,万江F33西田线,9415103,8561345
6067,13207135,万江供电分局,10kV电缆终端头,万江F33西田线,11293993,8561358
8977,19004428,万江供电分局,10kV开关,万江F33西田线,10123469,10123468
8978,19004429,万江供电分局,10kV开关,万江F33西田线,10123468,10123471
10643,13206381,万江供电分局,站房电缆头,万江F33西田线,10601559,10601528
8989,19133556,万江供电分局,站房电缆头,万江F33西田线,10109384,10109382
8990,19133558,万江供电分局,变压器,万江F33西田线,10196277,0
8991,19133559,万江供电分局,高压表,万江F33西田线,10109382,10109379
6065,13206815,万江供电分局,变压器,万江F33西田线,8561399,0
6064,13206720,万江供电分局,10kV导线,万江F33西田线,9414906,9415097
8988,19133553,万江供电分局,10kV开关,万江F33西田线,10109379,10142065
6058,13210558,万江供电分局,10kV电缆终端头,万江F33西田线,11294057,8562582
6059,13206126,万江供电分局,10kV电缆,万江F33西田线,9914597,10109384
9749,13203629,万江供电分局,10kV电缆终端头,万江F33西田线,10380725,8560468
11847,25158031,万江供电分局,10kV开关,万江F33西田线,8563903,11294092
9033,19406360,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
9032,19406357,万江供电分局,10kV电缆中间接头,万江F33西田线,0,0
6060,13206399,万江供电分局,高压表,万江F33西田线,10601528,10601529
6068,13207154,万江供电分局,10kV电缆,万江F33西田线,8561358,8561367
6426,13296805,万江供电分局,站房接地刀闸,万江F33西田线,8561063,0
10644,13206494,万江供电分局,站房电缆头,万江F33西田线,10601511,10601509
6061,13206653,万江供电分局,10kV导线,万江F33西田线,9415972,8560742
6062,13206664,万江供电分局,10kV电缆终端头,万江F33西田线,11294118,10601557
6431,17603426,万江供电分局,10kV断连,万江F33西田线,9416182,10390320
10645,13296484,万江供电分局,站房电缆头,万江F33西田线,10601550,10601551
6082,13212044,万江供电分局,10kV电缆,万江F33西田线,8563219,8563228
6081,13212033,万江供电分局,10kV电缆终端头,万江F33西田线,11294101,8563219
6540,13362879,万江供电分局,10kV电缆,万江F33西田线,8563293,8563304
6085,13212165,万江供电分局,避雷器,万江F33西田线,8563357,0
6083,13212163,万江供电分局,10kV开关,万江F33西田线,8563314,8563330
11841,25158021,万江供电分局,10kV开关,万江F33西田线,8562812,11294068
6078,13211783,万江供电分局,10kV导线,万江F33西田线,9415470,9415603
6077,13211728,万江供电分局,10kV电缆,万江F33西田线,11429876,11429875
571,13208398,万江供电分局,10kV开关,万江F33西田线,9415348,9353082
6080,13212025,万江供电分局,10kV导线,万江F33西田线,9415734,8563205
6079,13211947,万江供电分局,变压器,万江F33西田线,8563265,0
11828,25157998,万江供电分局,10kV开关,万江F33西田线,8561552,11293963
6086,13212167,万江供电分局,10kV导线,万江F33西田线,11422357,8563357
6088,13213075,万江供电分局,10kV电缆,万江F33西田线,8563389,8563400
11840,25158019,万江供电分局,10kV开关,万江F33西田线,8562616,11294054
6087,13212162,万江供电分局,10kV开关,万江F33西田线,8563330,11422357
11829,25158003,万江供电分局,10kV开关,万江F33西田线,8561345,11293993
8476,19003475,万江供电分局,变压器,万江F33西田线,10142063,0
9431,19530479,万江供电分局,10kV电缆,万江F33西田线,10380722,10380725
8475,19003474,万江供电分局,10kV开关,万江F33西田线,10010242,10142063
6089,13212409,万江供电分局,10kV导线,万江F33西田线,9415614,11734012
6057,13210546,万江供电分局,10kV导线,万江F33西田线,8562517,8562565
6076,13211648,万江供电分局,站房电缆头,万江F33西田线,11429876,8563069
6450,13295771,万江供电分局,站房接地刀闸,万江F33西田线,8560242,0
6449,13295762,万江供电分局,站房接地刀闸,万江F33西田线,8560192,0
10560,19995224,万江供电分局,计量柜,万江F33西田线,10601513,10601548
11844,25158026,万江供电分局,10kV开关,万江F33西田线,8563205,11294101
6091,13212635,万江供电分局,高压表,万江F33西田线,9353427,9353432
6448,13295744,万江供电分局,站房电缆头,万江F33西田线,8560283,0
6071,13211491,万江供电分局,高压表,万江F33西田线,9752380,8562947
6070,13211481,万江供电分局,10kV开关,万江F33西田线,8562947,10197594
5999,13207524,万江供电分局,10kV导线,万江F33西田线,9415103,8561427
11831,25158005,万江供电分局,10kV开关,万江F33西田线,8560708,11294199
10646,13206421,万江供电分局,变压器,万江F33西田线,10601509,0
11843,25158025,万江供电分局,10kV开关,万江F33西田线,8563382,11294088
6073,13211609,万江供电分局,变压器,万江F33西田线,8563093,0
11842,25158024,万江供电分局,10kV开关,万江F33西田线,8562890,11294070
6074,13211631,万江供电分局,10kV开关,万江F33西田线,10197586,8563093
6075,13211643,万江供电分局,高压表,万江F33西田线,8563069,8563080
6453,13296747,万江供电分局,10kV开关,万江F33西田线,9166995,8561021
6072,13211567,万江供电分局,10kV电缆,万江F33西田线,8562902,11429876
6090,13212588,万江供电分局,避雷器,万江F33西田线,8561525,0
11830,25158004,万江供电分局,10kV开关,万江F33西田线,8561631,11294015
6451,13295779,万江供电分局,站房接地刀闸,万江F33西田线,8560283,0
6452,13296706,万江供电分局,10kV开关,万江F33西田线,9166994,8561063
10922,22970339,望牛墩供电分局,10kV导线,万江F34龙江线,11695484,10847964
328,30286989,望牛墩供电分局,10kV开关,万江F34龙江线,11473433,11473531
10882,22970567,望牛墩供电分局,避雷器,万江F34龙江线,11695778,0
2586,11962059,望牛墩供电分局,站房电缆头,万江F34龙江线,11485779,11485780
2588,11962064,望牛墩供电分局,站房电缆头,万江F34龙江线,8208001,0
285,18974992,望牛墩供电分局,站房电缆头,万江F34龙江线,9995836,9995847
264,11967088,望牛墩供电分局,10kV导线,万江F34龙江线,8208639,7877072
2123,11965596,望牛墩供电分局,10kV导线,万江F34龙江线,7876234,8208528
2587,11962061,望牛墩供电分局,站房电缆头,万江F34龙江线,8208004,0
10916,22970650,望牛墩供电分局,10kV开关,万江F34龙江线,11695781,11695782
10912,22970636,望牛墩供电分局,高压表,万江F34龙江线,11695779,11695780
2780,11965969,望牛墩供电分局,10kV电缆,万江F34龙江线,0,11481662
10917,22970656,望牛墩供电分局,10kV导线,万江F34龙江线,11695782,11695784
10918,22970640,望牛墩供电分局,10kV开关,万江F34龙江线,11695780,11695781
2585,11962050,望牛墩供电分局,站房接地刀闸,万江F34龙江线,11485780,0
2584,11962037,望牛墩供电分局,站房接地刀闸,万江F34龙江线,8208004,0
333,30286994,望牛墩供电分局,变压器,万江F34龙江线,11473534,0
329,30286990,望牛墩供电分局,10kV电缆,万江F34龙江线,11473527,11473528
10931,11962296,望牛墩供电分局,10kV电缆,万江F34龙江线,8207960,11485779
2770,11965714,望牛墩供电分局,站房母线,万江F34龙江线,7876267,7876267
267,11967102,望牛墩供电分局,10kV开关,万江F34龙江线,8208703,7876674
266,11967101,望牛墩供电分局,10kV开关,万江F34龙江线,7876674,7876675
2165,11966159,望牛墩供电分局,10kV开关,万江F34龙江线,8208543,8208549
284,18974954,望牛墩供电分局,站房母线,万江F34龙江线,9995831,9995831
12179,30201121,望牛墩供电分局,10kV开关,万江F34龙江线,11451196,11473526
10883,22970575,望牛墩供电分局,10kV开关,万江F34龙江线,11695777,10848165
10884,22970599,望牛墩供电分局,变压器,万江F34龙江线,10848165,0
11129,22856995,望牛墩供电分局,10kV电缆,万江F34龙江线,0,0
7749,16489501,望牛墩供电分局,站房引线,万江F34龙江线,8207990,11695463
7750,16489502,望牛墩供电分局,站房引线,万江F34龙江线,8207990,9144834
2478,11961809,望牛墩供电分局,站房母线,万江F34龙江线,7875128,7875128
10881,22970365,望牛墩供电分局,10kV开关,万江F34龙江线,11695776,11695777
286,18974815,望牛墩供电分局,站房电缆头,万江F34龙江线,9995818,9995810
10879,22970357,望牛墩供电分局,10kV导线,万江F34龙江线,10847964,11695775
1987,11965407,望牛墩供电分局,10kV导线,万江F34龙江线,8208495,7876661
10880,22970359,望牛墩供电分局,高压表,万江F34龙江线,11695775,11695776
7751,16489503,望牛墩供电分局,站房引线,万江F34龙江线,8207990,9144835
7752,16489504,望牛墩供电分局,站房引线,万江F34龙江线,11695521,8207990
2771,11965725,望牛墩供电分局,站房引线,万江F34龙江线,7876267,11481660
2777,11965893,望牛墩供电分局,10kV导线,万江F34龙江线,7876661,8208543
330,30286991,望牛墩供电分局,站房电缆头,万江F34龙江线,11473528,11473529
2776,11965835,望牛墩供电分局,站房电缆头,万江F34龙江线,11481662,11481663
2026,11965532,望牛墩供电分局,10kV开关,万江F34龙江线,7876233,7876234
10910,22970633,望牛墩供电分局,10kV导线,万江F34龙江线,10847964,11695779
332,30286984,望牛墩供电分局,站房母线,万江F34龙江线,11473530,11473530
10911,22970610,望牛墩供电分局,变压器,万江F34龙江线,11695782,0
2779,11965914,望牛墩供电分局,10kV电缆,万江F34龙江线,11481661,8208567
2778,11965899,望牛墩供电分局,10kV电缆终端头,万江F34龙江线,8208549,8208563
331,30286992,望牛墩供电分局,站房电缆头,万江F34龙江线,11473531,11473532
2027,11965533,望牛墩供电分局,10kV开关,万江F34龙江线,8208519,7876233
2772,11965731,望牛墩供电分局,10kV开关,万江F34龙江线,8208585,8208587
2773,11965748,望牛墩供电分局,站房电缆头,万江F34龙江线,11481660,11481661
2029,11965535,望牛墩供电分局,避雷器,万江F34龙江线,8208528,0
2030,11965546,望牛墩供电分局,高压表,万江F34龙江线,8208516,8208519
10909,22970624,望牛墩供电分局,10kV导线,万江F34龙江线,10848165,11695778
2158,11966857,望牛墩供电分局,高压表,万江F34龙江线,8208651,8208655
2157,11966946,望牛墩供电分局,高压表,万江F34龙江线,8208667,8208669
2028,11965534,望牛墩供电分局,变压器,万江F34龙江线,7876234,0
2774,11965750,望牛墩供电分局,站房电缆头,万江F34龙江线,8208567,8208585
2775,11965760,望牛墩供电分局,变压器,万江F34龙江线,8208587,0
2583,11962026,望牛墩供电分局,站房接地刀闸,万江F34龙江线,8208001,0
3172,11968588,望牛墩供电分局,10kV开关,万江F34龙江线,8208752,8208757
2890,11966390,望牛墩供电分局,10kV导线,万江F34龙江线,7876419,8208627
3171,11968478,望牛墩供电分局,10kV电缆终端头,万江F34龙江线,8208739,8208744
2289,11967103,望牛墩供电分局,变压器,万江F34龙江线,7876675,0
3170,11968445,望牛墩供电分局,10kV开关,万江F34龙江线,8208734,8208739
10011,11978637,望牛墩供电分局,站房母线,万江F34龙江线,10701836,10701836
8603,19002463,望牛墩供电分局,站房引线,万江F34龙江线,10009711,10009738
326,30286987,望牛墩供电分局,站房电缆头,万江F34龙江线,11473533,11473534
3173,11968604,望牛墩供电分局,站房电缆头,万江F34龙江线,8208750,8208752
8672,19011734,望牛墩供电分局,10kV电缆,万江F34龙江线,10020443,10020445
2290,11967104,望牛墩供电分局,避雷器,万江F34龙江线,8208714,0
2302,11966740,望牛墩供电分局,10kV导线,万江F34龙江线,8208639,7876652
2300,11966835,望牛墩供电分局,10kV开关,万江F34龙江线,7876601,7876602
2303,11966837,望牛墩供电分局,10kV开关,万江F34龙江线,7876605,7876606
2306,11966839,望牛墩供电分局,10kV开关,万江F34龙江线,8208655,7876605
2305,11966838,望牛墩供电分局,10kV开关,万江F34龙江线,8208669,7876601
2295,11966453,望牛墩供电分局,10kV导线,万江F34龙江线,8109404,8208594
327,30286988,望牛墩供电分局,站房接地刀闸,万江F34龙江线,11473531,0
2296,11966475,望牛墩供电分局,10kV导线,万江F34龙江线,8208594,8208618
2298,11967106,望牛墩供电分局,高压表,万江F34龙江线,8208700,8208703
2297,11966487,望牛墩供电分局,10kV导线,万江F34龙江线,8208594,8208599
8602,19002473,望牛墩供电分局,站房引线,万江F34龙江线,10010033,10010044
8533,18966403,望牛墩供电分局,10kV开关,万江F34龙江线,9988038,9988056
8532,18966376,望牛墩供电分局,10kV导线,万江F34龙江线,9610317,9988038
8534,18975686,望牛墩供电分局,站房接地刀闸,万江F34龙江线,9995836,0
8538,18967276,望牛墩供电分局,站房电缆头,万江F34龙江线,9988085,9988096
8535,18974796,望牛墩供电分局,高压表,万江F34龙江线,9994737,9994750
2878,11966240,望牛墩供电分局,10kV开关,万江F34龙江线,8208614,7876418
2879,11966241,望牛墩供电分局,变压器,万江F34龙江线,7876419,0
2877,11966239,望牛墩供电分局,10kV开关,万江F34龙江线,7876418,7876419
2874,11966229,望牛墩供电分局,变压器,万江F34龙江线,7876415,0
2875,11966230,望牛墩供电分局,避雷器,万江F34龙江线,8208610,0
2873,11966228,望牛墩供电分局,10kV开关,万江F34龙江线,8208601,7876414
8598,19002466,望牛墩供电分局,站房引线,万江F34龙江线,10009856,10009864
8597,19002465,望牛墩供电分局,站房引线,万江F34龙江线,10009711,10009797
8599,19002469,望牛墩供电分局,站房引线,万江F34龙江线,10009864,10009899
8601,19002472,望牛墩供电分局,站房引线,万江F34龙江线,10009864,10009980
8600,19002471,望牛墩供电分局,站房引线,万江F34龙江线,10009864,10009953
3175,11968749,望牛墩供电分局,10kV电缆,万江F34龙江线,8208744,8208750
2872,11966227,望牛墩供电分局,10kV开关,万江F34龙江线,7876414,7876415
3174,11968617,望牛墩供电分局,变压器,万江F34龙江线,8208757,9397572
8596,19002464,望牛墩供电分局,站房引线,万江F34龙江线,10009711,10009767
8587,18968490,望牛墩供电分局,站房接地刀闸,万江F34龙江线,9988541,0
3492,11976939,望牛墩供电分局,10kV开关,万江F34龙江线,10020541,11695484
3493,11976996,望牛墩供电分局,10kV电缆终端头,万江F34龙江线,10020529,10020541
8805,18991605,望牛墩供电分局,站房母线,万江F34龙江线,10009711,10009711
8807,18991608,望牛墩供电分局,10kV开关,万江F34龙江线,10009738,10009744
8806,18991606,望牛墩供电分局,10kV开关,万江F34龙江线,10009693,10009701
8795,18990277,望牛墩供电分局,站房接地刀闸,万江F34龙江线,10009574,0
8794,18990276,望牛墩供电分局,站房电缆头,万江F34龙江线,10009644,10020473
8796,18990278,望牛墩供电分局,站房接地刀闸,万江F34龙江线,10009604,0
8798,18990280,望牛墩供电分局,站房接地刀闸,万江F34龙江线,10009644,0
8797,18990279,望牛墩供电分局,站房接地刀闸,万江F34龙江线,10009621,0
8808,18991609,望牛墩供电分局,10kV开关,万江F34龙江线,10009767,10009775
8822,18969455,望牛墩供电分局,站房接地刀闸,万江F34龙江线,9988110,0
8821,18967256,望牛墩供电分局,10kV开关,万江F34龙江线,9988110,9988139
8823,18967415,望牛墩供电分局,站房引线,万江F34龙江线,9988172,9988196
8825,18967443,望牛墩供电分局,计量柜,万江F34龙江线,9988236,9988250
8824,18967426,望牛墩供电分局,站房电缆头,万江F34龙江线,9988196,9988206
8817,18967579,望牛墩供电分局,站房电缆头,万江F34龙江线,9988541,9988530
8816,18967568,望牛墩供电分局,10kV开关,万江F34龙江线,9988278,9988541
8818,18966491,望牛墩供电分局,10kV电缆终端头,万江F34龙江线,9988056,9988067
8820,18967225,望牛墩供电分局,站房引线,万江F34龙江线,9988139,9988172
8819,18967207,望牛墩供电分局,站房母线,万江F34龙江线,9988172,9988172
8793,18990275,望牛墩供电分局,站房电缆头,万江F34龙江线,10009621,10497401
7142,19002462,望牛墩供电分局,站房引线,万江F34龙江线,10009701,10009711
3167,11968219,望牛墩供电分局,10kV开关,万江F34龙江线,8208724,8208728
7141,19002461,望牛墩供电分局,站房引线,万江F34龙江线,10009585,10009634
7140,19002460,望牛墩供电分局,站房引线,万江F34龙江线,10009585,10009613
3166,11968210,望牛墩供电分局,10kV导线,万江F34龙江线,7877396,8208724
2308,11966842,望牛墩供电分局,变压器,万江F34龙江线,7876606,0
2307,11966841,望牛墩供电分局,变压器,万江F34龙江线,7876602,0
2309,11966844,望牛墩供电分局,避雷器,万江F34龙江线,8208678,0
3169,11968275,望牛墩供电分局,10kV导线,万江F34龙江线,8208728,8105851
2310,11966845,望牛墩供电分局,避雷器,万江F34龙江线,8208661,0
3495,11977532,望牛墩供电分局,变压器,万江F34龙江线,8209493,11095101
8789,18990271,望牛墩供电分局,10kV开关,万江F34龙江线,10009613,10009621
8788,18990270,望牛墩供电分局,10kV开关,万江F34龙江线,10009599,10009604
8790,18990272,望牛墩供电分局,10kV开关,万江F34龙江线,10009634,10009644
8792,18990274,望牛墩供电分局,站房电缆头,万江F34龙江线,10020453,10009574
8791,18990273,望牛墩供电分局,站房电缆头,万江F34龙江线,10009604,10020455
3163,11968137,望牛墩供电分局,10kV导线,万江F34龙江线,7877072,8208700
3164,11968186,望牛墩供电分局,10kV导线,万江F34龙江线,7877072,7877396
3494,11977501,望牛墩供电分局,10kV开关,万江F34龙江线,8209489,8209493
8784,18990268,望牛墩供电分局,10kV开关,万江F34龙江线,10009574,10009580
8783,18990267,望牛墩供电分局,站房母线,万江F34龙江线,10009585,10009585
8235,19002486,望牛墩供电分局,站房引线,万江F34龙江线,10010044,10010156
8234,19002455,望牛墩供电分局,站房引线,万江F34龙江线,10009501,10009531
3558,11977896,望牛墩供电分局,10kV电缆,万江F34龙江线,7880207,8125454
2888,11966335,望牛墩供电分局,高压表,万江F34龙江线,8208618,8208614
2889,11966370,望牛墩供电分局,10kV导线,万江F34龙江线,7876415,8208610
8230,19002448,望牛墩供电分局,站房引线,万江F34龙江线,10009263,10009441
8229,19002446,望牛墩供电分局,站房引线,万江F34龙江线,10009263,10009278
8231,19002449,望牛墩供电分局,站房引线,万江F34龙江线,10009263,10009457
8233,19002453,望牛墩供电分局,站房引线,万江F34龙江线,10009501,10009515
8232,19002450,望牛墩供电分局,站房引线,万江F34龙江线,10009496,10009501
2285,11967028,望牛墩供电分局,10kV导线,万江F34龙江线,7876654,8208667
9936,19754347,望牛墩供电分局,10kV开关,万江F34龙江线,10497419,10497422
9937,19754348,望牛墩供电分局,10kV开关,万江F34龙江线,10497426,10497427
9935,19754346,望牛墩供电分局,10kV开关,万江F34龙江线,10496727,10497413
9933,19754388,望牛墩供电分局,站房接地刀闸,万江F34龙江线,10497427,0
9934,19754345,望牛墩供电分局,站房母线,万江F34龙江线,10497415,10497415
9941,19754353,望牛墩供电分局,站房电缆头,万江F34龙江线,10497432,10496731
9942,19754354,望牛墩供电分局,变压器,万江F34龙江线,10496731,10647917
9940,19754352,望牛墩供电分局,站房电缆头,万江F34龙江线,10497427,10496730
9938,19754350,望牛墩供电分局,站房电缆头,万江F34龙江线,10497422,10496729
9939,19754351,望牛墩供电分局,站房电缆头,万江F34龙江线,10497402,10496727
8228,19002364,望牛墩供电分局,站房引线,万江F34龙江线,10009258,10009263
3564,11978316,望牛墩供电分局,10kV电缆,万江F34龙江线,8209521,8209528
3565,11978990,望牛墩供电分局,10kV电缆,万江F34龙江线,8208905,10701839
3563,11978251,望牛墩供电分局,10kV导线,万江F34龙江线,8209511,8209513
9948,19755326,望牛墩供电分局,10kV电缆,万江F34龙江线,10496730,10497432
3571,11979634,望牛墩供电分局,10kV导线,万江F34龙江线,7880870,8209519
3567,11979483,望牛墩供电分局,10kV开关,万江F34龙江线,7880869,7880870
3566,11979261,望牛墩供电分局,10kV电缆,万江F34龙江线,10020490,8208890
3568,11979484,望牛墩供电分局,10kV开关,万江F34龙江线,8209513,7880869
3570,11979486,望牛墩供电分局,避雷器,万江F34龙江线,8209519,0
3569,11979485,望牛墩供电分局,变压器,万江F34龙江线,7880870,9409333
11966,19018128,望牛墩供电分局,10kV电缆,万江F34龙江线,10020524,7880207
8224,19002457,望牛墩供电分局,站房引线,万江F34龙江线,10009580,10009585
8223,19002456,望牛墩供电分局,站房引线,万江F34龙江线,10009501,10009543
8225,19002458,望牛墩供电分局,站房引线,万江F34龙江线,10009585,10009599
